latitude,longitude,brightness
1.449999411600004,103.95000227160003,6.512277
1.449999411600004,103.9541689383,4.970113
1.449999411600004,103.95833560500003,4.920049
1.449999411600004,103.9625022717,4.920049
1.449999411600004,103.96666893840003,6.6282463
1.449999411600004,103.9708356051,7.692311
1.449999411600004,103.97500227180004,7.119853
1.449999411600004,103.97916893850001,9.334607
1.449999411600004,103.98333560520004,9.817241
1.449999411600004,103.98750227190001,12.496937
1.449999411600004,103.99166893860004,25.467472
1.449999411600004,103.99583560530002,44.819412
1.449999411600004,104.00000227200005,62.823463
1.449999411600004,104.00416893870002,63.343987
1.449999411600004,104.00833560539999,19.852737
1.4458327449000024,103.69583560290002,3.2583125
1.4458327449000024,103.70000226960005,3.4091651
1.4458327449000024,103.70416893630002,7.6193447
1.4458327449000024,103.708335603,11.123891
1.4458327449000024,103.71250226970002,5.804235
1.4458327449000024,103.7166689364,4.8036695
1.4458327449000024,103.72083560310003,4.323988
1.4458327449000024,103.7250022698,4.2783065
1.4458327449000024,103.72916893650003,4.5722327
1.4458327449000024,103.7333356032,4.910902
1.4458327449000024,103.73750226990003,4.830846
1.4458327449000024,103.7416689366,4.468976
1.4458327449000024,103.74583560330004,5.2331805
1.4458327449000024,103.75000227000001,5.459383
1.4458327449000024,103.75416893670004,6.4957585
1.4458327449000024,103.75833560340001,7.2013226
1.4458327449000024,103.76250227010004,10.263107
1.4458327449000024,103.76666893680002,69.77137
1.4458327449000024,103.77083560350005,112.15596
1.4458327449000024,103.77500227020002,66.3423
1.4458327449000024,103.77916893689999,49.442436
1.4458327449000024,103.78333560360002,77.98695
1.4458327449000024,103.7875022703,112.766235
1.4458327449000024,103.79166893700003,94.86403
1.4458327449000024,103.7958356037,79.11552
1.4458327449000024,103.80000227040003,74.45399
1.4458327449000024,103.8041689371,73.13054
1.4458327449000024,103.80833560380003,83.61325
1.4458327449000024,103.8125022705,78.883026
1.4458327449000024,103.81666893720003,77.472694
1.4458327449000024,103.82083560390001,82.8876
1.4458327449000024,103.82500227060004,81.24632
1.4458327449000024,103.82916893730001,74.33994
1.4458327449000024,103.83333560400004,71.696556
1.4458327449000024,103.83750227070001,47.064068
1.4458327449000024,103.84166893740004,25.175055
1.4458327449000024,103.84583560410002,9.62819
1.4458327449000024,103.85000227080005,6.655282
1.4458327449000024,103.85416893750002,6.0742054
1.4458327449000024,103.8583356042,5.8333564
1.4458327449000024,103.86250227090002,5.729637
1.4458327449000024,103.8666689376,5.914933
1.4458327449000024,103.87083560430003,6.5215764
1.4458327449000024,103.875002271,9.578087
1.4458327449000024,103.87916893770003,20.014168
1.4458327449000024,103.8833356044,48.035263
1.4458327449000024,103.88750227110003,69.43149
1.4458327449000024,103.8916689378,85.63755
1.4458327449000024,103.89583560450004,80.89479
1.4458327449000024,103.90000227120001,77.210045
1.4458327449000024,103.90416893790004,86.94698
1.4458327449000024,103.90833560460001,84.74201
1.4458327449000024,103.91250227130004,66.71246
1.4458327449000024,103.91666893800002,53.303753
1.4458327449000024,103.92083560470004,42.3598
1.4458327449000024,103.92500227140002,38.712894
1.4458327449000024,103.92916893810005,30.39311
1.4458327449000024,103.93333560480002,28.870285
1.4458327449000024,103.9375022715,19.043922
1.4458327449000024,103.94166893820002,13.360603
1.4458327449000024,103.9458356049,6.4687686
1.4458327449000024,103.95000227160003,5.68291
1.4458327449000024,103.9541689383,4.6525636
1.4458327449000024,103.95833560500003,4.0215106
1.4458327449000024,103.9625022717,3.7406492
1.4458327449000024,103.96666893840003,3.671567
1.4458327449000024,103.9708356051,3.9718523
1.4458327449000024,103.97500227180004,4.088936
1.4458327449000024,103.97916893850001,3.8705812
1.4458327449000024,103.98333560520004,4.3263435
1.4458327449000024,103.98750227190001,4.59624
1.4458327449000024,103.99166893860004,8.927561
1.4458327449000024,103.99583560530002,25.902966
1.4458327449000024,104.00000227200005,48.358433
1.4458327449000024,104.00416893870002,33.92785
1.4458327449000024,104.00833560539999,15.657425
1.4416660782000008,103.69583560290002,2.9887276
1.4416660782000008,103.70000226960005,3.318552
1.4416660782000008,103.70416893630002,7.300657
1.4416660782000008,103.708335603,9.896631
1.4416660782000008,103.71250226970002,5.9650736
1.4416660782000008,103.7166689364,5.652203
1.4416660782000008,103.72083560310003,5.1992064
1.4416660782000008,103.7250022698,5.720994
1.4416660782000008,103.72916893650003,6.6375084
1.4416660782000008,103.7333356032,7.045092
1.4416660782000008,103.73750226990003,5.9201517
1.4416660782000008,103.7416689366,6.0243235
1.4416660782000008,103.74583560330004,10.124302
1.4416660782000008,103.75000227000001,11.072822
1.4416660782000008,103.75416893670004,11.86618
1.4416660782000008,103.75833560340001,18.442236
1.4416660782000008,103.76250227010004,27.814037
1.4416660782000008,103.76666893680002,58.76865
1.4416660782000008,103.77083560350005,94.77184
1.4416660782000008,103.77500227020002,66.683174
1.4416660782000008,103.77916893689999,63.469456
1.4416660782000008,103.78333560360002,67.21128
1.4416660782000008,103.7875022703,82.21771
1.4416660782000008,103.79166893700003,72.983376
1.4416660782000008,103.7958356037,67.26139
1.4416660782000008,103.80000227040003,74.82677
1.4416660782000008,103.8041689371,78.64419
1.4416660782000008,103.80833560380003,72.35657
1.4416660782000008,103.8125022705,49.724556
1.4416660782000008,103.81666893720003,49.70882
1.4416660782000008,103.82083560390001,61.178654
1.4416660782000008,103.82500227060004,66.83246
1.4416660782000008,103.82916893730001,69.6756
1.4416660782000008,103.83333560400004,65.0128
1.4416660782000008,103.83750227070001,63.1252
1.4416660782000008,103.84166893740004,49.78861
1.4416660782000008,103.84583560410002,23.197731
1.4416660782000008,103.85000227080005,9.160047
1.4416660782000008,103.85416893750002,6.615596
1.4416660782000008,103.8583356042,5.933533
1.4416660782000008,103.86250227090002,5.729637
1.4416660782000008,103.8666689376,5.41916
1.4416660782000008,103.87083560430003,5.942087
1.4416660782000008,103.875002271,6.3836675
1.4416660782000008,103.87916893770003,12.820946
1.4416660782000008,103.8833356044,45.28493
1.4416660782000008,103.88750227110003,84.18133
1.4416660782000008,103.8916689378,92.050514
1.4416660782000008,103.89583560450004,82.27334
1.4416660782000008,103.90000227120001,80.386955
1.4416660782000008,103.90416893790004,69.641945
1.4416660782000008,103.90833560460001,67.40656
1.4416660782000008,103.91250227130004,55.576664
1.4416660782000008,103.91666893800002,44.47278
1.4416660782000008,103.92083560470004,45.535297
1.4416660782000008,103.92500227140002,33.85912
1.4416660782000008,103.92916893810005,28.585117
1.4416660782000008,103.93333560480002,24.17016
1.4416660782000008,103.9375022715,14.986446
1.4416660782000008,103.94166893820002,10.8573065
1.4416660782000008,103.9458356049,7.126399
1.4416660782000008,103.95000227160003,4.771092
1.4416660782000008,103.9541689383,4.6178346
1.4416660782000008,103.95833560500003,3.9680805
1.4416660782000008,103.9625022717,3.59253
1.4416660782000008,103.96666893840003,3.4884448
1.4416660782000008,103.9708356051,3.1034904
1.4416660782000008,103.97500227180004,2.9994335
1.4416660782000008,103.97916893850001,3.1805983
1.4416660782000008,103.98333560520004,3.2576451
1.4416660782000008,103.98750227190001,3.525749
1.4416660782000008,103.99166893860004,4.786107
1.4416660782000008,103.99583560530002,4.249008
1.4416660782000008,104.00000227200005,14.572465
1.4416660782000008,104.00416893870002,10.472259
1.4416660782000008,104.00833560539999,11.9123955
1.4374994114999993,103.69583560290002,3.2615376
1.4374994114999993,103.70000226960005,3.8745203
1.4374994114999993,103.70416893630002,4.622987
1.4374994114999993,103.708335603,5.5924377
1.4374994114999993,103.71250226970002,5.9760833
1.4374994114999993,103.7166689364,5.878275
1.4374994114999993,103.72083560310003,5.2239943
1.4374994114999993,103.7250022698,6.47303
1.4374994114999993,103.72916893650003,6.7174697
1.4374994114999993,103.7333356032,7.204547
1.4374994114999993,103.73750226990003,7.379041
1.4374994114999993,103.7416689366,12.323802
1.4374994114999993,103.74583560330004,24.777178
1.4374994114999993,103.75000227000001,26.650244
1.4374994114999993,103.75416893670004,60.0707
1.4374994114999993,103.75833560340001,83.51525
1.4374994114999993,103.76250227010004,62.40039
1.4374994114999993,103.76666893680002,54.858746
1.4374994114999993,103.77083560350005,58.44087
1.4374994114999993,103.77500227020002,65.88057
1.4374994114999993,103.77916893689999,65.000595
1.4374994114999993,103.78333560360002,72.086586
1.4374994114999993,103.7875022703,80.536026
1.4374994114999993,103.79166893700003,70.67053
1.4374994114999993,103.7958356037,68.71657
1.4374994114999993,103.80000227040003,73.997826
1.4374994114999993,103.8041689371,69.94822
1.4374994114999993,103.80833560380003,44.803787
1.4374994114999993,103.8125022705,31.56137
1.4374994114999993,103.81666893720003,21.873892
1.4374994114999993,103.82083560390001,35.352962
1.4374994114999993,103.82500227060004,54.976547
1.4374994114999993,103.82916893730001,56.906673
1.4374994114999993,103.83333560400004,59.687027
1.4374994114999993,103.83750227070001,72.99344
1.4374994114999993,103.84166893740004,73.60355
1.4374994114999993,103.84583560410002,44.36354
1.4374994114999993,103.85000227080005,16.606306
1.4374994114999993,103.85416893750002,8.178944
1.4374994114999993,103.8583356042,6.3616204
1.4374994114999993,103.86250227090002,5.6987643
1.4374994114999993,103.8666689376,5.810894
1.4374994114999993,103.87083560430003,6.2793245
1.4374994114999993,103.875002271,6.5379686
1.4374994114999993,103.87916893770003,8.310519
1.4374994114999993,103.8833356044,16.907896
1.4374994114999993,103.88750227110003,49.28805
1.4374994114999993,103.8916689378,110.31626
1.4374994114999993,103.89583560450004,88.55274
1.4374994114999993,103.90000227120001,88.49469
1.4374994114999993,103.90416893790004,75.09851
1.4374994114999993,103.90833560460001,57.91686
1.4374994114999993,103.91250227130004,49.70882
1.4374994114999993,103.91666893800002,43.832966
1.4374994114999993,103.92083560470004,37.394123
1.4374994114999993,103.92500227140002,25.622726
1.4374994114999993,103.92916893810005,22.172333
1.4374994114999993,103.93333560480002,18.698347
1.4374994114999993,103.9375022715,11.245677
1.4374994114999993,103.94166893820002,7.805781
1.4374994114999993,103.9458356049,6.3909106
1.4374994114999993,103.95000227160003,4.843587
1.4374994114999993,103.9541689383,4.163612
1.4374994114999993,103.95833560500003,3.7100337
1.4374994114999993,103.9625022717,3.4384499
1.4374994114999993,103.96666893840003,3.2937522
1.4374994114999993,103.9708356051,3.0474358
1.4374994114999993,103.97916893850001,2.7898946
1.4374994114999993,103.98333560520004,2.8642178
1.4374994114999993,103.98750227190001,4.6824656
1.4374994114999993,103.99166893860004,5.31017
1.4374994114999993,103.99583560530002,4.009222
1.4374994114999993,104.00000227200005,3.461166
1.4374994114999993,104.00416893870002,4.4717937
1.4374994114999993,104.00833560539999,11.91934
1.4333327447999977,103.69583560290002,3.3511183
1.4333327447999977,103.70000226960005,3.704096
1.4333327447999977,103.70416893630002,4.8437977
1.4333327447999977,103.708335603,6.299613
1.4333327447999977,103.71250226970002,7.109496
1.4333327447999977,103.7166689364,6.0880766
1.4333327447999977,103.72083560310003,5.573779
1.4333327447999977,103.7250022698,6.0070853
1.4333327447999977,103.72916893650003,5.520443
1.4333327447999977,103.7333356032,4.9743514
1.4333327447999977,103.73750226990003,4.867964
1.4333327447999977,103.7416689366,6.8567452
1.4333327447999977,103.74583560330004,19.194174
1.4333327447999977,103.75000227000001,32.014034
1.4333327447999977,103.75416893670004,55.497604
1.4333327447999977,103.75833560340001,79.70518
1.4333327447999977,103.76250227010004,77.73369
1.4333327447999977,103.76666893680002,81.60632
1.4333327447999977,103.77083560350005,58.839092
1.4333327447999977,103.77500227020002,67.991234
1.4333327447999977,103.77916893689999,69.644066
1.4333327447999977,103.78333560360002,66.09494
1.4333327447999977,103.7875022703,80.326324
1.4333327447999977,103.79166893700003,77.391365
1.4333327447999977,103.7958356037,70.37249
1.4333327447999977,103.80000227040003,67.86935
1.4333327447999977,103.8041689371,53.20004
1.4333327447999977,103.80833560380003,24.387333
1.4333327447999977,103.8125022705,10.412495
1.4333327447999977,103.81666893720003,10.518342
1.4333327447999977,103.82083560390001,18.548702
1.4333327447999977,103.82500227060004,54.12391
1.4333327447999977,103.82916893730001,71.2775
1.4333327447999977,103.83333560400004,66.26303
1.4333327447999977,103.83750227070001,79.63747
1.4333327447999977,103.84166893740004,78.75269
1.4333327447999977,103.84583560410002,60.044
1.4333327447999977,103.85000227080005,32.231712
1.4333327447999977,103.85416893750002,13.301146
1.4333327447999977,103.8583356042,7.9399347
1.4333327447999977,103.86250227090002,6.2139482
1.4333327447999977,103.8666689376,6.3948865
1.4333327447999977,103.87083560430003,7.350218
1.4333327447999977,103.875002271,11.6078
1.4333327447999977,103.87916893770003,11.088601
1.4333327447999977,103.8833356044,10.320826
1.4333327447999977,103.88750227110003,21.961164
1.4333327447999977,103.8916689378,55.35547
1.4333327447999977,103.89583560450004,44.646656
1.4333327447999977,103.90000227120001,55.502148
1.4333327447999977,103.90416893790004,50.73639
1.4333327447999977,103.90833560460001,53.45427
1.4333327447999977,103.91250227130004,59.12177
1.4333327447999977,103.91666893800002,53.571903
1.4333327447999977,103.92083560470004,42.311565
1.4333327447999977,103.92500227140002,15.524403
1.4333327447999977,103.92916893810005,13.861031
1.4333327447999977,103.93333560480002,11.251721
1.4333327447999977,103.9375022715,6.3937507
1.4333327447999977,103.94166893820002,5.182702
1.4333327447999977,103.9458356049,4.101509
1.4333327447999977,103.95000227160003,4.132818
1.4333327447999977,103.9541689383,4.002353
1.4333327447999977,103.95833560500003,3.6799502
1.4333327447999977,103.9625022717,3.264463
1.4333327447999977,103.96666893840003,3.1202908
1.4333327447999977,103.98333560520004,3.055483
1.4333327447999977,103.98750227190001,4.0066037
1.4333327447999977,103.99166893860004,3.5934322
1.4333327447999977,103.99583560530002,2.858619
1.4333327447999977,104.00000227200005,3.142121
1.4333327447999977,104.00416893870002,4.0697513
1.4333327447999977,104.00833560539999,11.579744
1.4291660780999962,103.69583560290002,3.9027452
1.4291660780999962,103.70000226960005,4.699109
1.4291660780999962,103.70416893630002,7.1501026
1.4291660780999962,103.708335603,6.9475546
1.4291660780999962,103.71250226970002,6.368228
1.4291660780999962,103.7166689364,5.6412034
1.4291660780999962,103.72083560310003,6.454283
1.4291660780999962,103.7250022698,6.8880076
1.4291660780999962,103.72916893650003,5.282535
1.4291660780999962,103.7333356032,4.239268
1.4291660780999962,103.73750226990003,4.465495
1.4291660780999962,103.7416689366,6.1714287
1.4291660780999962,103.74583560330004,15.217894
1.4291660780999962,103.75000227000001,29.029518
1.4291660780999962,103.75416893670004,38.378113
1.4291660780999962,103.75833560340001,52.421947
1.4291660780999962,103.76250227010004,57.9109
1.4291660780999962,103.76666893680002,62.45884
1.4291660780999962,103.77083560350005,49.99606
1.4291660780999962,103.77500227020002,54.326
1.4291660780999962,103.77916893689999,57.470024
1.4291660780999962,103.78333560360002,57.17031
1.4291660780999962,103.7875022703,61.316578
1.4291660780999962,103.79166893700003,77.039085
1.4291660780999962,103.7958356037,78.61709
1.4291660780999962,103.80000227040003,64.260445
1.4291660780999962,103.8041689371,30.650648
1.4291660780999962,103.80833560380003,14.387225
1.4291660780999962,103.8125022705,9.744465
1.4291660780999962,103.81666893720003,9.4756775
1.4291660780999962,103.82083560390001,21.209538
1.4291660780999962,103.82500227060004,51.78846
1.4291660780999962,103.82916893730001,71.814
1.4291660780999962,103.83333560400004,73.18883
1.4291660780999962,103.83750227070001,73.478455
1.4291660780999962,103.84166893740004,68.57291
1.4291660780999962,103.84583560410002,71.5403
1.4291660780999962,103.85000227080005,65.398895
1.4291660780999962,103.85416893750002,40.862568
1.4291660780999962,103.8583356042,13.513573
1.4291660780999962,103.86250227090002,7.3405776
1.4291660780999962,103.8666689376,7.6409774
1.4291660780999962,103.87083560430003,14.5345955
1.4291660780999962,103.875002271,16.598562
1.4291660780999962,103.87916893770003,16.045465
1.4291660780999962,103.8833356044,12.708704
1.4291660780999962,103.88750227110003,11.220684
1.4291660780999962,103.8916689378,13.75371
1.4291660780999962,103.89583560450004,11.462766
1.4291660780999962,103.90000227120001,12.791927
1.4291660780999962,103.90416893790004,22.137497
1.4291660780999962,103.90833560460001,23.889633
1.4291660780999962,103.91250227130004,39.973778
1.4291660780999962,103.91666893800002,43.345634
1.4291660780999962,103.92083560470004,25.99368
1.4291660780999962,103.92500227140002,10.46718
1.4291660780999962,103.92916893810005,6.955588
1.4291660780999962,103.93333560480002,6.85624
1.4291660780999962,103.9375022715,5.4161406
1.4291660780999962,103.94166893820002,4.435483
1.4291660780999962,103.9458356049,4.101509
1.4291660780999962,103.95000227160003,3.9115703
1.4291660780999962,103.9541689383,3.6259208
1.4291660780999962,103.95833560500003,4.320627
1.4291660780999962,103.9625022717,3.7453742
1.4291660780999962,103.96666893840003,3.052828
1.4291660780999962,103.98333560520004,2.7565055
1.4291660780999962,103.98750227190001,2.6652102
1.4291660780999962,103.99166893860004,2.6794577
1.4291660780999962,103.99583560530002,2.7310793
1.4291660780999962,104.00000227200005,2.7468288
1.4291660780999962,104.00416893870002,3.695204
1.4291660780999962,104.00833560539999,5.2281237
1.4249994113999946,103.69583560290002,18.340992
1.4249994113999946,103.70000226960005,16.672617
1.4249994113999946,103.70416893630002,9.490263
1.4249994113999946,103.708335603,5.893696
1.4249994113999946,103.71250226970002,4.822481
1.4249994113999946,103.7166689364,6.5541534
1.4249994113999946,103.72083560310003,10.336805
1.4249994113999946,103.7250022698,12.341762
1.4249994113999946,103.72916893650003,9.782935
1.4249994113999946,103.7333356032,6.9556785
1.4249994113999946,103.73750226990003,5.2635202
1.4249994113999946,103.7416689366,8.21746
1.4249994113999946,103.74583560330004,15.822067
1.4249994113999946,103.75000227000001,22.219833
1.4249994113999946,103.75416893670004,22.939806
1.4249994113999946,103.75833560340001,38.897438
1.4249994113999946,103.76250227010004,36.227592
1.4249994113999946,103.76666893680002,24.566208
1.4249994113999946,103.77083560350005,31.361544
1.4249994113999946,103.77500227020002,31.361544
1.4249994113999946,103.77916893689999,29.450207
1.4249994113999946,103.78333560360002,33.703835
1.4249994113999946,103.7875022703,37.928284
1.4249994113999946,103.79166893700003,72.39374
1.4249994113999946,103.7958356037,93.30304
1.4249994113999946,103.80000227040003,51.379387
1.4249994113999946,103.8041689371,22.352417
1.4249994113999946,103.80833560380003,15.671162
1.4249994113999946,103.8125022705,9.744465
1.4249994113999946,103.81666893720003,11.656319
1.4249994113999946,103.82083560390001,23.96577
1.4249994113999946,103.82500227060004,43.08046
1.4249994113999946,103.82916893730001,61.485264
1.4249994113999946,103.83333560400004,66.289856
1.4249994113999946,103.83750227070001,66.69195
1.4249994113999946,103.84166893740004,61.94713
1.4249994113999946,103.84583560410002,61.483032
1.4249994113999946,103.85000227080005,69.91778
1.4249994113999946,103.85416893750002,44.524696
1.4249994113999946,103.8583356042,19.484447
1.4249994113999946,103.86250227090002,22.48964
1.4249994113999946,103.8666689376,35.856907
1.4249994113999946,103.87083560430003,28.63841
1.4249994113999946,103.875002271,19.876343
1.4249994113999946,103.87916893770003,18.671543
1.4249994113999946,103.8833356044,19.478401
1.4249994113999946,103.88750227110003,23.536415
1.4249994113999946,103.8916689378,28.493208
1.4249994113999946,103.89583560450004,19.343845
1.4249994113999946,103.90000227120001,14.427887
1.4249994113999946,103.90416893790004,10.2944145
1.4249994113999946,103.90833560460001,11.022375
1.4249994113999946,103.91250227130004,9.58905
1.4249994113999946,103.91666893800002,7.480195
1.4249994113999946,103.92083560470004,6.6966376
1.4249994113999946,103.92500227140002,5.779299
1.4249994113999946,103.92916893810005,6.49285
1.4249994113999946,103.93333560480002,5.36471
1.4249994113999946,103.9375022715,4.5625353
1.4249994113999946,103.94166893820002,4.10715
1.4249994113999946,103.9458356049,3.844326
1.4249994113999946,103.95000227160003,3.3932276
1.4249994113999946,103.9541689383,3.3268347
1.4249994113999946,103.95833560500003,4.3067703
1.4249994113999946,103.9625022717,4.152486
1.4249994113999946,103.96666893840003,3.1035256
1.4249994113999946,103.9708356051,3.0059514
1.4249994113999946,103.97500227180004,2.7940164
1.4249994113999946,104.00000227200005,2.554065
1.4249994113999946,104.00416893870002,2.4913616
1.4249994113999946,104.00833560539999,2.8834658
1.420832744699993,103.69583560290002,34.02034
1.420832744699993,103.70000226960005,20.066475
1.420832744699993,103.70416893630002,12.92589
1.420832744699993,103.708335603,8.296427
1.420832744699993,103.71250226970002,6.539981
1.420832744699993,103.7166689364,10.096294
1.420832744699993,103.72083560310003,12.312353
1.420832744699993,103.7250022698,12.493012
1.420832744699993,103.72916893650003,9.754409
1.420832744699993,103.7333356032,7.193577
1.420832744699993,103.73750226990003,6.0642524
1.420832744699993,103.7416689366,14.798896
1.420832744699993,103.74583560330004,21.483887
1.420832744699993,103.75000227000001,21.407778
1.420832744699993,103.75416893670004,18.029224
1.420832744699993,103.75833560340001,24.740267
1.420832744699993,103.76250227010004,24.719978
1.420832744699993,103.76666893680002,25.12471
1.420832744699993,103.77083560350005,30.795324
1.420832744699993,103.77500227020002,21.217905
1.420832744699993,103.77916893689999,11.213297
1.420832744699993,103.78333560360002,13.083708
1.420832744699993,103.7875022703,16.095312
1.420832744699993,103.79166893700003,45.003277
1.420832744699993,103.7958356037,88.35272
1.420832744699993,103.80000227040003,79.8157
1.420832744699993,103.8041689371,33.270226
1.420832744699993,103.80833560380003,19.1438
1.420832744699993,103.8125022705,18.7387
1.420832744699993,103.81666893720003,24.948584
1.420832744699993,103.82083560390001,29.984892
1.420832744699993,103.82500227060004,35.211395
1.420832744699993,103.82916893730001,49.976845
1.420832744699993,103.83333560400004,62.055534
1.420832744699993,103.83750227070001,71.06867
1.420832744699993,103.84166893740004,70.34416
1.420832744699993,103.84583560410002,66.14305
1.420832744699993,103.85000227080005,44.767704
1.420832744699993,103.85416893750002,31.391624
1.420832744699993,103.8583356042,17.664318
1.420832744699993,103.86250227090002,38.05904
1.420832744699993,103.8666689376,64.580055
1.420832744699993,103.87083560430003,53.00457
1.420832744699993,103.875002271,26.746294
1.420832744699993,103.87916893770003,23.108356
1.420832744699993,103.8833356044,20.282223
1.420832744699993,103.88750227110003,26.279606
1.420832744699993,103.8916689378,38.473442
1.420832744699993,103.89583560450004,46.38116
1.420832744699993,103.90000227120001,28.512339
1.420832744699993,103.90416893790004,33.156616
1.420832744699993,103.90833560460001,37.314236
1.420832744699993,103.91250227130004,35.128452
1.420832744699993,103.91666893800002,13.549675
1.420832744699993,103.92083560470004,7.6229835
1.420832744699993,103.92500227140002,7.105882
1.420832744699993,103.92916893810005,8.379484
1.420832744699993,103.93333560480002,5.9064426
1.420832744699993,103.9375022715,4.8006277
1.420832744699993,103.94166893820002,4.093621
1.420832744699993,103.9458356049,3.8210516
1.420832744699993,103.95000227160003,3.357836
1.420832744699993,103.9541689383,3.1747277
1.420832744699993,103.95833560500003,3.4539127
1.420832744699993,103.9625022717,3.5274866
1.420832744699993,103.96666893840003,4.0704603
1.420832744699993,103.9708356051,4.268714
1.420832744699993,103.97500227180004,3.169667
1.420832744699993,104.00000227200005,2.622694
1.420832744699993,104.00416893870002,2.4657183
1.420832744699993,104.00833560539999,3.8220918
1.4166660780000058,103.69583560290002,31.650026
1.4166660780000058,103.70000226960005,12.4538965
1.4166660780000058,103.70416893630002,11.416348
1.4166660780000058,103.708335603,9.793744
1.4166660780000058,103.71250226970002,7.405094
1.4166660780000058,103.7166689364,6.995777
1.4166660780000058,103.72083560310003,6.8594975
1.4166660780000058,103.7250022698,7.7422028
1.4166660780000058,103.72916893650003,6.0136156
1.4166660780000058,103.7333356032,5.734631
1.4166660780000058,103.73750226990003,7.8758683
1.4166660780000058,103.7416689366,21.182613
1.4166660780000058,103.74583560330004,25.024754
1.4166660780000058,103.75000227000001,26.251102
1.4166660780000058,103.75416893670004,19.812996
1.4166660780000058,103.75833560340001,22.603197
1.4166660780000058,103.76250227010004,25.522795
1.4166660780000058,103.76666893680002,26.828362
1.4166660780000058,103.77083560350005,26.370234
1.4166660780000058,103.77500227020002,15.883183
1.4166660780000058,103.77916893689999,8.501025
1.4166660780000058,103.78333560360002,9.111456
1.4166660780000058,103.7875022703,9.996172
1.4166660780000058,103.79166893700003,28.428703
1.4166660780000058,103.7958356037,55.770355
1.4166660780000058,103.80000227040003,75.72302
1.4166660780000058,103.8041689371,40.72649
1.4166660780000058,103.80833560380003,32.016575
1.4166660780000058,103.8125022705,29.295769
1.4166660780000058,103.81666893720003,30.416407
1.4166660780000058,103.82083560390001,31.128902
1.4166660780000058,103.82500227060004,32.605225
1.4166660780000058,103.82916893730001,39.237156
1.4166660780000058,103.83333560400004,60.901306
1.4166660780000058,103.83750227070001,70.11056
1.4166660780000058,103.84166893740004,68.40021
1.4166660780000058,103.84583560410002,53.11407
1.4166660780000058,103.85000227080005,29.83075
1.4166660780000058,103.85416893750002,11.160374
1.4166660780000058,103.8583356042,18.845661
1.4166660780000058,103.86250227090002,45.545822
1.4166660780000058,103.8666689376,66.12468
1.4166660780000058,103.87083560430003,59.87775
1.4166660780000058,103.875002271,52.52362
1.4166660780000058,103.87916893770003,33.382534
1.4166660780000058,103.8833356044,17.610394
1.4166660780000058,103.88750227110003,13.396449
1.4166660780000058,103.8916689378,32.591293
1.4166660780000058,103.89583560450004,48.28946
1.4166660780000058,103.90000227120001,50.999924
1.4166660780000058,103.90416893790004,56.167778
1.4166660780000058,103.90833560460001,77.00135
1.4166660780000058,103.91250227130004,57.481956
1.4166660780000058,103.91666893800002,39.38827
